"","subject","activity","variable","average"
"2876","27","STANDING","tBodyGyroMag-std()",-0.973304104615385
"2877","27","LAYING","tBodyGyroMag-std()",-0.697498265308054
"2878","28","LAYING","tBodyGyroMag-std()",-0.710956808836911
"2879","29","LAYING","tBodyGyroMag-std()",-0.653732301592151
"2880","30","LAYING","tBodyGyroMag-std()",-0.573779428671017
"2881","2","WALKING","tBodyGyroJerkMag-std()",-0.740088733655629
"2882","4","WALKING","tBodyGyroJerkMag-std()",-0.870579517938144
"2883","4","WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.80255994195122
"2884","9","WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.786176892048612
"2885","10","WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.979257408333334
"2886","10","WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.714863988119659
"2887","12","WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.817815795430107
"2888","12","SITTING","tBodyGyroJerkMag-std()",-0.742760839925373
"2889","13","SITTING","tBodyGyroJerkMag-std()",-0.712056186747706
"2890","18","SITTING","tBodyGyroJerkMag-std()",-0.986354497333333
"2891","18","STANDING","tBodyGyroJerkMag-std()",-0.87978187979042
"2892","20","STANDING","tBodyGyroJerkMag-std()",-0.707476828521213
"2893","20","LAYING","tBodyGyroJerkMag-std()",-0.65307636871282
"2894","24","LAYING","tBodyGyroJerkMag-std()",-0.788997850813648
"2895","1","WALKING","tBodyGyroJerkMag-std()",-0.652050770910664
"2896","3","WALKING","tBodyGyroJerkMag-std()",-0.80366136372434
"2897","5","WALKING","tBodyGyroJerkMag-std()",-0.734187493344371
"2898","6","WALKING","tBodyGyroJerkMag-std()",-0.79820274690678
"2899","6","WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.23683550005236
"2900","7","WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.658017844948376
"2901","8","WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.715838385516014
"2902","11","WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.866905012626583
"2903","14","WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.980252790253164
"2904","14","WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.645034678692623
"2905","15","WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.837120078079268
"2906","16","WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.87480016568306
"2907","17","WALKING_DOWNSTAIRS","tBodyGyroJerkMag-std()",-0.99273415625
"2908","17","SITTING","tBodyGyroJerkMag-std()",-0.800134241718751
"2909","19","SITTING","tBodyGyroJerkMag-std()",-0.7255986988425
"2910","21","SITTING","tBodyGyroJerkMag-std()",-0.824089899950981
"2911","22","SITTING","tBodyGyroJerkMag-std()",-0.862669919242424
"2912","22","STANDING","tBodyGyroJerkMag-std()",-0.768258152845528
"2913","23","STANDING","tBodyGyroJerkMag-std()",-0.573942888021613
"2914","25","STANDING","tBodyGyroJerkMag-std()",-0.872776184449878
"2915","26","STANDING","tBodyGyroJerkMag-std()",-0.818279112908164
"2916","27","STANDING","tBodyGyroJerkMag-std()",-0.993732153205128
"2917","27","LAYING","tBodyGyroJerkMag-std()",-0.796244747537248
"2918","28","LAYING","tBodyGyroJerkMag-std()",-0.805738383010471
"2919","29","LAYING","tBodyGyroJerkMag-std()",-0.840156364186047
"2920","30","LAYING","tBodyGyroJerkMag-std()",-0.810398514673629
"2921","2","WALKING","fBodyAcc-std()-X",-0.619788102803311
"2922","4","WALKING","fBodyAcc-std()-X",-0.679316495457475
"2923","4","WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.468588371045528
"2924","9","WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.547995744907986
"2925","10","WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.978249844833333
"2926","10","WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.429098457335898
"2927","12","WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.639348459586021
"2928","12","SITTING","fBodyAcc-std()-X",-0.514152324191791
"2929","13","SITTING","fBodyAcc-std()-X",-0.620602036452599
"2930","18","SITTING","fBodyAcc-std()-X",-0.992469808333333
"2931","18","STANDING","fBodyAcc-std()-X",-0.660489537904192
"2932","20","STANDING","fBodyAcc-std()-X",-0.654036248306667
"2933","20","LAYING","fBodyAcc-std()-X",-0.538561223491667
"2934","24","LAYING","fBodyAcc-std()-X",-0.664356691751496
"2935","1","WALKING","fBodyAcc-std()-X",-0.5530606166634
"2936","3","WALKING","fBodyAcc-std()-X",-0.623805015199414
"2937","5","WALKING","fBodyAcc-std()-X",-0.492829885748675
"2938","6","WALKING","fBodyAcc-std()-X",-0.649772161629704
"2939","6","WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.127245614919101
"2940","7","WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.572347541484091
"2941","8","WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.585343460535587
"2942","11","WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.579491754749367
"2943","14","WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.974837439746835
"2944","14","WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.491090578268648
"2945","15","WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.547150855443903
"2946","16","WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.656969045058415
"2947","17","WALKING_DOWNSTAIRS","fBodyAcc-std()-X",-0.992433994583333
"2948","17","SITTING","fBodyAcc-std()-X",-0.533671600249375
"2949","19","SITTING","fBodyAcc-std()-X",-0.5708979748225
"2950","21","SITTING","fBodyAcc-std()-X",-0.665349663426471
"2951","22","SITTING","fBodyAcc-std()-X",-0.617357217010101
"2952","22","STANDING","fBodyAcc-std()-X",-0.386658942001626
"2953","23","STANDING","fBodyAcc-std()-X",-0.633839114436559
"2954","25","STANDING","fBodyAcc-std()-X",-0.705223686579951
"2955","26","STANDING","fBodyAcc-std()-X",-0.61349959767602
"2956","27","STANDING","fBodyAcc-std()-X",-0.990398788205128
"2957","27","LAYING","fBodyAcc-std()-X",-0.566781295338926
"2958","28","LAYING","fBodyAcc-std()-X",-0.647807192984293
"2959","29","LAYING","fBodyAcc-std()-X",-0.5727879490375
"2960","30","LAYING","fBodyAcc-std()-X",-0.609238911508407
"2961","2","WALKING","fBodyAcc-std()-Y",-0.464723862913245
"2962","4","WALKING","fBodyAcc-std()-Y",-0.60587907902268
"2963","4","WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.422334649479756
"2964","9","WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.586766083232639
"2965","10","WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.928300078783333
"2966","10","WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.430554427691538
"2967","12","WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.63100314140914
"2968","12","SITTING","fBodyAcc-std()-Y",-0.444910001659701
"2969","13","SITTING","fBodyAcc-std()-Y",-0.462584458627829
"2970","18","SITTING","fBodyAcc-std()-Y",-0.937087901
"2971","18","STANDING","fBodyAcc-std()-Y",-0.605510423961078
"2972","20","STANDING","fBodyAcc-std()-Y",-0.466298670467677
"2973","20","LAYING","fBodyAcc-std()-Y",-0.273948137371154
"2974","24","LAYING","fBodyAcc-std()-Y",-0.594676790059055
"2975","1","WALKING","fBodyAcc-std()-Y",-0.39015093964706
"2976","3","WALKING","fBodyAcc-std()-Y",-0.502753639795894
"2977","5","WALKING","fBodyAcc-std()-Y",-0.422162171100331
"2978","6","WALKING","fBodyAcc-std()-Y",-0.568609162121059
"2979","6","WALKING_UPSTAIRS","fBodyAcc-std()-Y",0.0592301040449439
"2980","7","WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.567046977262987
"2981","8","WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.378656458967972
"2982","11","WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.502570240243355
"2983","14","WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.941020529113924
"2984","14","WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.194161740892213
"2985","15","WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.501568435233384
"2986","16","WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.661844530506831
"2987","17","WALKING_DOWNSTAIRS","fBodyAcc-std()-Y",-0.962714830416667
"2988","17","SITTING","fBodyAcc-std()-Y",-0.519062339910625
"2989","19","SITTING","fBodyAcc-std()-Y",-0.530901585022361
"2990","21","SITTING","fBodyAcc-std()-Y",-0.578748586831863
"2991","22","SITTING","fBodyAcc-std()-Y",-0.613102962343434
"2992","22","STANDING","fBodyAcc-std()-Y",-0.358594356956098
"2993","23","STANDING","fBodyAcc-std()-Y",-0.554471679592178
"2994","25","STANDING","fBodyAcc-std()-Y",-0.529064652290954
"2995","26","STANDING","fBodyAcc-std()-Y",-0.600274809826276
"2996","27","STANDING","fBodyAcc-std()-Y",-0.971690637564103
"2997","27","LAYING","fBodyAcc-std()-Y",-0.565176644248322
"2998","28","LAYING","fBodyAcc-std()-Y",-0.595110472615916
"2999","29","LAYING","fBodyAcc-std()-Y",-0.630978844851832
"3000","30","LAYING","fBodyAcc-std()-Y",-0.531321491840992
"3001","2","WALKING","fBodyAcc-std()-Z",-0.600678614835099
"3002","4","WALKING","fBodyAcc-std()-Z",-0.739920171907217
"3003","4","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.659623483821138
"3004","9","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.501074006965902
"3005","10","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.971528370666667
"3006","10","WALKING_DOWNSTAIRS","fBodyAcc-std()-Z",-0.537241875010256
"3007","12","WALKING_DOWNSTAIRS","fBodyAcc-std()-Z",-0.696665096612903
"3008","12","SITTING","fBodyAcc-std()-Z",-0.728469606492537
"3009","13","SITTING","fBodyAcc-std()-Z",-0.599036895271407
"3010","18","SITTING","fBodyAcc-std()-Z",-0.943508302333333
"3011","18","STANDING","fBodyAcc-std()-Z",-0.672541676278443
"3012","20","STANDING","fBodyAcc-std()-Z",-0.644857545959596
"3013","20","LAYING","fBodyAcc-std()-Z",-0.650889312243589
"3014","24","LAYING","fBodyAcc-std()-Z",-0.655360521446194
"3015","1","WALKING","fBodyAcc-std()-Z",-0.498583091676081
"3016","3","WALKING","fBodyAcc-std()-Z",-0.657443765803519
"3017","5","WALKING","fBodyAcc-std()-Z",-0.649351210748344
"3018","6","WALKING","fBodyAcc-std()-Z",-0.793153623220339
"3019","6","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.432409407539326
"3020","7","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.460792123277305
"3021","8","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.513206312959075
"3022","11","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.652095671108545
"3023","14","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.939615462658228
"3024","14","WALKING_DOWNSTAIRS","fBodyAcc-std()-Z",-0.0598352898007787
"3025","15","WALKING_DOWNSTAIRS","fBodyAcc-std()-Z",-0.711431340356708
"3026","16","WALKING_DOWNSTAIRS","fBodyAcc-std()-Z",-0.605646725307104
"3027","17","WALKING_DOWNSTAIRS","fBodyAcc-std()-Z",-0.974056181875
"3028","17","SITTING","fBodyAcc-std()-Z",-0.609007944529687
"3029","19","SITTING","fBodyAcc-std()-Z",-0.680291382637222
"3030","21","SITTING","fBodyAcc-std()-Z",-0.675588192778677
"3031","22","SITTING","fBodyAcc-std()-Z",-0.724294244810606
"3032","22","STANDING","fBodyAcc-std()-Z",-0.570899970983739
"3033","23","STANDING","fBodyAcc-std()-Z",-0.474767543716048
"3034","25","STANDING","fBodyAcc-std()-Z",-0.630224637674572
"3035","26","STANDING","fBodyAcc-std()-Z",-0.718490475765306
"3036","27","STANDING","fBodyAcc-std()-Z",-0.967165568461539
"3037","27","LAYING","fBodyAcc-std()-Z",-0.620141790812081
"3038","28","LAYING","fBodyAcc-std()-Z",-0.695767279528796
"3039","29","LAYING","fBodyAcc-std()-Z",-0.602550925183721
"3040","30","LAYING","fBodyAcc-std()-Z",-0.506570361273995
"3041","2","WALKING","fBodyAccJerk-std()-X",-0.595105612895033
"3042","4","WALKING","fBodyAccJerk-std()-X",-0.710952957814432
"3043","4","WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.540002452644715
"3044","9","WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.572819893733993
"3045","10","WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.979612429166667
"3046","10","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-X",-0.444119132470983
"3047","12","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-X",-0.67299670577957
"3048","12","SITTING","fBodyAccJerk-std()-X",-0.505745022388806
"3049","13","SITTING","fBodyAccJerk-std()-X",-0.649606227431844
"3050","18","SITTING","fBodyAccJerk-std()-X",-0.990952901666667
"3051","18","STANDING","fBodyAccJerk-std()-X",-0.720203372035928
"3052","20","STANDING","fBodyAccJerk-std()-X",-0.674575997207071
"3053","20","LAYING","fBodyAccJerk-std()-X",-0.584111033739744
"3054","24","LAYING","fBodyAccJerk-std()-X",-0.751378154304462
"3055","1","WALKING","fBodyAccJerk-std()-X",-0.543979776127868
"3056","3","WALKING","fBodyAccJerk-std()-X",-0.657844055881525
"3057","5","WALKING","fBodyAccJerk-std()-X",-0.584013626983444
"3058","6","WALKING","fBodyAccJerk-std()-X",-0.686677797992796
"3059","6","WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.207095971672
"3060","7","WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.626785744584416
"3061","8","WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.598546245236655
"3062","11","WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.672195644346518
"3063","14","WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.986653889746835
"3064","14","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-X",-0.556172286909426
"3065","15","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-X",-0.637655155092835
"3066","16","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-X",-0.73477673661306
"3067","17","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-X",-0.994178642291667
"3068","17","SITTING","fBodyAccJerk-std()-X",-0.628899885682188
"3069","19","SITTING","fBodyAccJerk-std()-X",-0.586910128980833
"3070","21","SITTING","fBodyAccJerk-std()-X",-0.709800728388236
"3071","22","SITTING","fBodyAccJerk-std()-X",-0.678917860634848
"3072","22","STANDING","fBodyAccJerk-std()-X",-0.479376250713415
"3073","23","STANDING","fBodyAccJerk-std()-X",-0.635054351475538
"3074","25","STANDING","fBodyAccJerk-std()-X",-0.807712525721272
"3075","26","STANDING","fBodyAccJerk-std()-X",-0.694314518927551
"3076","27","STANDING","fBodyAccJerk-std()-X",-0.992649861923077
"3077","27","LAYING","fBodyAccJerk-std()-X",-0.639623833640939
"3078","28","LAYING","fBodyAccJerk-std()-X",-0.704073382410995
"3079","29","LAYING","fBodyAccJerk-std()-X",-0.651564188964825
"3080","30","LAYING","fBodyAccJerk-std()-X",-0.701879208571802
"3081","2","WALKING","fBodyAccJerk-std()-Y",-0.509147543673841
"3082","4","WALKING","fBodyAccJerk-std()-Y",-0.679116699128866
"3083","4","WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.459377588636585
"3084","9","WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.679065855003472
"3085","10","WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.964387826
"3086","10","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Y",-0.451626571504701
"3087","12","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Y",-0.674141468072581
"3088","12","SITTING","fBodyAccJerk-std()-Y",-0.447339284527239
"3089","13","SITTING","fBodyAccJerk-std()-Y",-0.562129866937645
"3090","18","SITTING","fBodyAccJerk-std()-Y",-0.970764276333333
"3091","18","STANDING","fBodyAccJerk-std()-Y",-0.718398453652695
"3092","20","STANDING","fBodyAccJerk-std()-Y",-0.609033040979596
"3093","20","LAYING","fBodyAccJerk-std()-Y",-0.420402255935897
"3094","24","LAYING","fBodyAccJerk-std()-Y",-0.688280461860892
"3095","1","WALKING","fBodyAccJerk-std()-Y",-0.466251676533372
"3096","3","WALKING","fBodyAccJerk-std()-Y",-0.559851186088407
"3097","5","WALKING","fBodyAccJerk-std()-Y",-0.491500434303907
"3098","6","WALKING","fBodyAccJerk-std()-Y",-0.616329704501695
"3099","6","WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",0.0354678201573034
"3100","7","WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.628531630719481
"3101","8","WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.45636839585694
"3102","11","WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.609444998247784
"3103","14","WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.980582625189873
"3104","14","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Y",-0.479636522397131
"3105","15","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Y",-0.605854882622652
"3106","16","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Y",-0.738434398105464
"3107","17","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Y",-0.988578176875
"3108","17","SITTING","fBodyAccJerk-std()-Y",-0.614345425693125
"3109","19","SITTING","fBodyAccJerk-std()-Y",-0.572596722878
"3110","21","SITTING","fBodyAccJerk-std()-Y",-0.674102360655147
"3111","22","SITTING","fBodyAccJerk-std()-Y",-0.663075714679898
"3112","22","STANDING","fBodyAccJerk-std()-Y",-0.436851876529854
"3113","23","STANDING","fBodyAccJerk-std()-Y",-0.636977610060753
"3114","25","STANDING","fBodyAccJerk-std()-Y",-0.721707668572127
"3115","26","STANDING","fBodyAccJerk-std()-Y",-0.6803580612
"3116","27","STANDING","fBodyAccJerk-std()-Y",-0.986093858717948
"3117","27","LAYING","fBodyAccJerk-std()-Y",-0.594512488954698
"3118","28","LAYING","fBodyAccJerk-std()-Y",-0.654855915271466
"3119","29","LAYING","fBodyAccJerk-std()-Y",-0.655526116655523
"3120","30","LAYING","fBodyAccJerk-std()-Y",-0.672622022924282
"3121","2","WALKING","fBodyAccJerk-std()-Z",-0.767087015496689
"3122","4","WALKING","fBodyAccJerk-std()-Z",-0.872348615876289
"3123","4","WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.841927060081301
"3124","9","WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.739139922708333
"3125","10","WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.9864711005
"3126","10","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Z",-0.726013573974359
"3127","12","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Z",-0.796308612258064
"3128","12","SITTING","fBodyAccJerk-std()-Z",-0.825620583955224
"3129","13","SITTING","fBodyAccJerk-std()-Z",-0.744823539571865
"3130","18","SITTING","fBodyAccJerk-std()-Z",-0.990011026
"3131","18","STANDING","fBodyAccJerk-std()-Z",-0.848506493113773
"3132","20","STANDING","fBodyAccJerk-std()-Z",-0.772151009146465
"3133","20","LAYING","fBodyAccJerk-std()-Z",-0.745732864166667
"3134","24","LAYING","fBodyAccJerk-std()-Z",-0.751628687821522
"3135","1","WALKING","fBodyAccJerk-std()-Z",-0.737861932680115
"3136","3","WALKING","fBodyAccJerk-std()-Z",-0.81080601659824
"3137","5","WALKING","fBodyAccJerk-std()-Z",-0.798835563807947
"3138","6","WALKING","fBodyAccJerk-std()-Z",-0.882511909533898
"3139","6","WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.419621473955056
"3140","7","WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.684856438953896
"3141","8","WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.691480916950178
"3142","11","WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.858259630601266
"3143","14","WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.982966496835443
"3144","14","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Z",-0.601003772988115
"3145","15","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Z",-0.845111060762196
"3146","16","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Z",-0.782089515344262
"3147","17","WALKING_DOWNSTAIRS","fBodyAccJerk-std()-Z",-0.991258490416667
"3148","17","SITTING","fBodyAccJerk-std()-Z",-0.79753323615625
"3149","19","SITTING","fBodyAccJerk-std()-Z",-0.728521901498862
"3150","21","SITTING","fBodyAccJerk-std()-Z",-0.794922813673628
"3151","22","SITTING","fBodyAccJerk-std()-Z",-0.826747967929293
"3152","22","STANDING","fBodyAccJerk-std()-Z",-0.705406665853659
"3153","23","STANDING","fBodyAccJerk-std()-Z",-0.627540367652688
"3154","25","STANDING","fBodyAccJerk-std()-Z",-0.87054151621027
"3155","26","STANDING","fBodyAccJerk-std()-Z",-0.78604912494898
"3156","27","STANDING","fBodyAccJerk-std()-Z",-0.990493986666667
"3157","27","LAYING","fBodyAccJerk-std()-Z",-0.746736746744967
"3158","28","LAYING","fBodyAccJerk-std()-Z",-0.821715494424084
"3159","29","LAYING","fBodyAccJerk-std()-Z",-0.818292780813953
"3160","30","LAYING","fBodyAccJerk-std()-Z",-0.807184940939947
"3161","2","WALKING","fBodyGyro-std()-X",-0.734588540182119
"3162","4","WALKING","fBodyGyro-std()-X",-0.76593183736598
"3163","4","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.652062731170731
"3164","9","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.690689895534722
"3165","10","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.971946495
"3166","10","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.62104086881624
"3167","12","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.781057375053763
"3168","12","SITTING","fBodyGyro-std()-X",-0.707831066395522
"3169","13","SITTING","fBodyGyro-std()-X",-0.734657989051988
"3170","18","SITTING","fBodyGyro-std()-X",-0.950392071666667
"3171","18","STANDING","fBodyGyro-std()-X",-0.799760555973054
"3172","20","STANDING","fBodyGyro-std()-X",-0.726226342060606
"3173","20","LAYING","fBodyGyro-std()-X",-0.676883051647436
"3174","24","LAYING","fBodyGyro-std()-X",-0.794063529133859
"3175","1","WALKING","fBodyGyro-std()-X",-0.708263420861671
"3176","3","WALKING","fBodyGyro-std()-X",-0.719276622702346
"3177","5","WALKING","fBodyGyro-std()-X",-0.735738577185431
"3178","6","WALKING","fBodyGyro-std()-X",-0.786180311132627
"3179","6","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.445412804202247
"3180","7","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.703883646896104
"3181","8","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.675275353078292
"3182","11","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.751758277167722
"3183","14","WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.975138491898734
"3184","14","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.66393820870082
"3185","15","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.709336168176829
"3186","16","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.804991831502732
"3187","17","WALKING_DOWNSTAIRS","fBodyGyro-std()-X",-0.986027005208333
"3188","17","SITTING","fBodyGyro-std()-X",-0.737661758785625
"3189","19","SITTING","fBodyGyro-std()-X",-0.666071315599889
"3190","21","SITTING","fBodyGyro-std()-X",-0.811026710110293
